settlement_id,settlement_name,settlement_type,ward_code,lga_code,longitude,latitude,target_population_under5,ward_name,lga_name,base_radius_m,nn_dist_m,n_track_points,n_visiting_teams,visiting_teams,first_visit_ts,last_visit_ts,any_ambiguous_match,track_visited,security_classification,buffer_overlaps_neighbor,etally_doses_total,etally_target_pop,etally_n_days_reported,etally_teams,etally_reported,n_active_days,ward_ever_active,complete_gps_blackout,coverage_status,dose_coverage_ratio,is_missed,gi_star_z,gi_star_p_sim,fdr_significant,cluster_label
S00355,Ibsasa,Hamlet,W004,LGA02,7.261598,10.607048,8.0,Yesawo,Gwarin,50.0,114.92053881598628,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.312,False,Not significant
S01790,Irkona,Hamlet,W027,LGA03,7.944243,11.505726,6.0,Daberi,Katsuma,150.0,1666.653737422377,36,1,T27,2026-03-11 08:45:00,2026-03-11 09:20:00,False,True,Accessible,False,6,6.0,1.0,T27,True,5,True,False,Visited (track-confirmed),1.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01933,Ibngofa-Gabas,Settlement,W030,LGA04,7.983709531247099,10.60637,59.0,Yeride,Ilela,150.0,2004.9876166641252,0,0,,,,False,False,Accessible,False,45,59.0,1.0,T30,True,5,True,False,Tally-only (no GPS confirmation),0.7627118644067796,0,0.7093283968014948,0.312,False,Not significant
S00686,Enyosa,Hamlet,W008,LGA01,7.427714,10.946292,37.0,Umyosa,Idi-Oro,128.92703768581032,322.3175942145258,0,0,,,,False,False,Accessible,False,26,37.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.7027027027027027,0,-0.2521623476541578,0.301,False,Not significant
S00787,Nudede,Urban block,W008,LGA01,7.428279,10.943432,474.0,Umyosa,Idi-Oro,128.92703768581032,322.3175942145258,0,0,,,,False,False,Accessible,False,360,474.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.759493670886076,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01872,Agberi,Hamlet,W029,LGA04,7.999662,10.96323,20.0,Wangoni,Ilela,150.0,1517.2038044605272,4,1,T29,2026-03-13 12:00:00,2026-03-13 12:03:00,False,True,Accessible,False,21,20.0,1.0,T29,True,5,True,False,Visited (track-confirmed),1.05,0,0.7093283968014948,0.312,False,Not significant
S01817,Nuduwo,Hamlet,W028,LGA04,7.942206,10.749589,40.0,Wangoja,Ilela,150.0,1443.1930758273436,30,1,T28,2026-03-11 14:21:00,2026-03-11 14:50:00,False,True,Accessible,False,34,40.0,1.0,T28,True,5,True,False,Visited (track-confirmed),0.85,0,-0.2521623476541578,0.301,False,Not significant
S01419,Ibjiwo,Hamlet,W019,LGA04,7.617537,11.021196,19.0,Umzaba-Kofar,Ilela,150.0,1810.6139290390377,0,0,,,,False,False,Accessible,False,12,19.0,1.0,T19,True,5,True,False,Tally-only (no GPS confirmation),0.631578947368421,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01599,Umnasa,Village,W023,LGA03,7.839786,11.226829,48.0,Suwade,Katsuma,50.0,118.29307438821087,0,0,,,,False,False,Accessible,False,33,48.0,1.0,T23,True,5,True,False,Tally-only (no GPS confirmation),0.6875,0,0.7093283968014948,0.312,False,Not significant
S02085,Agngotu,Village,W032,LGA04,8.068673,10.847444,69.0,Bisani-Gabas,Ilela,150.0,698.1852878248268,6,1,T32,2026-03-10 08:50:00,2026-03-10 08:55:00,False,True,Accessible,False,48,69.0,1.0,T32,True,5,True,False,Visited (track-confirmed),0.6956521739130435,0,-0.2521623476541578,0.301,False,Not significant
S01009,Addedu,Urban block,W014,LGA01,7.426238,11.458125,370.0,Bishama,Idi-Oro,92.93408738980148,232.33521847450368,0,0,,,,False,False,Accessible,False,383,370.0,1.0,T14,True,5,True,False,Tally-only (no GPS confirmation),1.0351351351351352,0,-0.2521623476541578,0.301,False,Not significant
S01177,Adtsina,Hamlet,W015,LGA01,7.675572,11.291215,20.0,Baluru,Idi-Oro,147.76739776484658,369.41849441211644,0,0,,,,False,False,Accessible,False,20,20.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),1.0,0,1.6708191412571471,0.098,False,Not significant
S02409,Rirawo,Urban block,W038,LGA03,8.340779,11.415079,160.0,Sashasa,Katsuma,150.0,768.01111621365,0,0,,,,False,False,Accessible,False,120,160.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.75,0,0.7093283968014948,0.312,False,Not significant
S01645,Fazale,Village,W024,LGA04,7.785605,10.742813,63.0,Kuraba-Kofar,Ilela,150.0,834.4422546240149,23,1,T24,2026-03-10 17:56:00,2026-03-10 18:18:00,False,True,Accessible,False,53,63.0,1.0,T24,True,5,True,False,Visited (track-confirmed),0.8412698412698413,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01164,Sashayi,Urban block,W015,LGA01,7.605362,11.260017,877.0,Baluru,Idi-Oro,150.0,1906.9120010659692,6,1,T15,2026-03-11 17:40:00,2026-03-11 17:45:00,False,True,Accessible,False,615,877.0,1.0,T15,True,5,True,False,Visited (track-confirmed),0.701254275940707,0,0.7093283968014948,0.312,False,Not significant
S00131,Sazashi,Village,W002,LGA01,7.028413,10.867265,66.0,Ekduru,Idi-Oro,150.0,459.81406981076435,0,0,,,,False,False,Accessible,False,43,66.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.6515151515151515,0,0.7093283968014948,0.312,False,Not significant
D01074,Waride-Tsakiya,Village,W014,LGA01,7.448667,11.452175,62.0,Bishama,Idi-Oro,150.0,655.6402253444356,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.303,False,Not significant
S01792,Guwawo,Village,W028,LGA04,8.031211,10.920248,117.0,Wangoja,Ilela,150.0,3127.1752704647643,22,1,T28,2026-03-11 07:14:00,2026-03-11 07:35:00,False,True,Accessible,False,107,117.0,1.0,T28,True,5,True,False,Visited (track-confirmed),0.9145299145299145,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01157,Tawale,Urban block,W015,LGA01,7.697057,11.275617,428.0,Baluru,Idi-Oro,68.2830948046519,170.70773701162975,5,1,T15,2026-03-11 14:13:00,2026-03-11 14:40:00,False,True,Accessible,False,376,428.0,1.0,T15,True,5,True,False,Visited (track-confirmed),0.8785046728971962,0,0.7093283968014948,0.314,False,Not significant
S02268,Kanako-Gabas,Hamlet,W035,LGA04,8.244022,11.008221,37.0,Dazata,Ilela,138.06842001916775,345.1710500479194,0,0,,,,False,False,Accessible,False,25,37.0,1.0,T03,True,5,True,True,Tally-only (no GPS confirmation),0.6756756756756757,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00104,Dotina,Village,W001,LGA01,7.067359,10.966506,77.0,Ekngoyi,Idi-Oro,150.0,539.01126061553,3,1,T01,2026-03-13 07:59:00,2026-03-13 08:01:00,False,True,Accessible,False,68,77.0,1.0,T01,True,5,True,False,Visited (track-confirmed),0.8831168831168831,0,0.7093283968014948,0.314,False,Not significant
S01363,Bitina,Village,W018,LGA02,7.602694,10.619233,127.0,Adwana,Gwarin,150.0,838.6489236236923,24,1,T18,2026-03-13 08:22:00,2026-03-13 08:45:00,False,True,Accessible,False,106,127.0,1.0,T18,True,5,True,False,Visited (track-confirmed),0.8346456692913385,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02316,Jishawa,Village,W037,LGA03,8.235492,11.517535,127.0,Longoma,Katsuma,150.0,2153.281474862783,0,0,,,,False,False,Accessible,False,111,127.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),0.8740157480314961,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01314,Yedeyi,Village,W017,LGA03,7.523566,11.399185,116.0,Bazasa,Katsuma,108.06846151800326,270.17115379500814,20,1,T17,2026-03-12 15:10:00,2026-03-12 15:29:00,False,True,Accessible,False,96,116.0,1.0,T17,True,5,True,False,Visited (track-confirmed),0.8275862068965517,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00501,Fanawo,Village,W006,LGA01,7.217543,11.350958,46.0,Okradu,Idi-Oro,150.0,1466.1572974272995,0,0,,,,False,False,Accessible,False,27,46.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.5869565217391305,0,0.7093283968014948,0.314,False,Not significant
S00910,Bizatu,Village,W011,LGA02,7.611556,10.413685,81.0,Enyoko-Kofar,Gwarin,150.0,1365.1492409061616,37,1,T11,2026-03-11 07:35:00,2026-03-12 09:21:00,False,True,Accessible,False,78,81.0,1.0,T11,True,5,True,False,Visited (track-confirmed),0.9629629629629629,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01259,Subeja,Village,W016,LGA02,7.573806,10.452744,53.0,Uzritu,Gwarin,150.0,648.6366024454062,5,1,T16,2026-03-12 14:45:00,2026-03-12 14:49:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00020,Guwami-Yamma,Urban block,W001,LGA01,7.065562,11.189003,1364.0,Ekngoyi,Idi-Oro,150.0,4462.181270585748,0,0,,,,False,False,Accessible,False,1239,1364.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.908357771260997,0,0.7093283968014948,0.314,False,Not significant
S01593,Agshaja,Village,W023,LGA03,7.91324,11.23687,48.0,Suwade,Katsuma,150.0,2663.5932107022886,37,1,T23,2026-03-12 15:36:00,2026-03-12 16:12:00,False,True,Accessible,False,30,48.0,1.0,T23,True,5,True,False,Visited (track-confirmed),0.625,0,-0.2521623476541578,0.302,False,Not significant
S00657,Eklade,Settlement,W007,LGA01,7.362609,11.242195,26.0,Bayoyi,Idi-Oro,150.0,666.8167837121653,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.302,False,Not significant
S00142,Yetsina,Urban block,W002,LGA01,7.088222,10.744765,419.0,Ekduru,Idi-Oro,150.0,1798.753439857617,0,0,,,,False,False,Accessible,False,394,419.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.9403341288782816,0,0.7093283968014948,0.315,False,Not significant
D01432,Jiradu,Urban block,W020,LGA01,7.621535,11.090715,617.0,Famade,Idi-Oro,150.0,555.2764807108132,9,2,"T01,T20",2026-03-12 16:22:00,2026-03-12 18:23:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01044,Suyoshi,Hamlet,W014,LGA01,7.527004,11.564711,34.0,Bishama,Idi-Oro,150.0,1027.7378518166677,0,0,,,,False,False,Accessible,False,33,34.0,1.0,T14,True,5,True,False,Tally-only (no GPS confirmation),0.9705882352941176,0,1.6708191412571471,0.098,False,Not significant
S00992,Gutsitu-Kudu,Hamlet,W013,LGA02,7.498323,10.546917,18.0,Sashako,Gwarin,150.0,470.6223839421124,18,1,T13,2026-03-11 18:13:00,2026-03-11 18:30:00,False,True,Accessible,False,13,18.0,1.0,T13,True,5,True,False,Visited (track-confirmed),0.7222222222222222,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01967,Watside,Village,W030,LGA04,7.929295,10.648206,63.0,Yeride,Ilela,150.0,1332.2081675862605,0,0,,,,False,False,Accessible,False,37,63.0,1.0,T30,True,5,True,False,Tally-only (no GPS confirmation),0.5873015873015873,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02041,Sumama,Hamlet,W031,LGA03,7.916648,11.362866,10.0,Satide,Katsuma,109.22990995686169,273.0747748921542,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S01179,Oljiba,Urban block,W015,LGA01,7.720326,11.270016,603.0,Baluru,Idi-Oro,150.0,666.4122948272444,0,0,,,,False,False,Accessible,False,531,603.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.8805970149253731,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01191,Bibako,Hamlet,W015,LGA01,7.523788,11.203971,82.0,Baluru,Idi-Oro,150.0,801.2790594185756,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S01775,Yeyori-Arewa,Hamlet,W027,LGA03,7.902314,11.48144,8.0,Daberi,Katsuma,50.0,56.17154589357895,14,1,T27,2026-03-13 14:00:00,2026-03-13 14:13:00,True,True,Accessible,True,6,8.0,1.0,T27,True,5,True,False,Visited (track-confirmed),0.75,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00380,Olriri,Village,W005,LGA02,7.375874,10.715545,79.0,Jijile,Gwarin,150.0,695.5186161730062,0,0,,,,False,False,Accessible,False,64,79.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),0.810126582278481,0,1.6708191412571471,0.097,False,Not significant
S01947,Irdemi,Village,W030,LGA04,7.95043,10.648022,56.0,Yeride,Ilela,150.0,1477.9866610568367,27,1,T30,2026-03-12 15:44:00,2026-03-12 16:10:00,False,True,Accessible,False,39,56.0,1.0,T30,True,5,True,False,Visited (track-confirmed),0.6964285714285714,0,-0.2521623476541578,0.3,False,Not significant
S00175,Dadesa,Hamlet,W002,LGA01,7.112463,10.78563,29.0,Ekduru,Idi-Oro,150.0,1025.6202413426622,0,0,,,,False,False,Accessible,False,21,29.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.7241379310344828,0,0.7093283968014948,0.317,False,Not significant
S01553,Zadewo,Village,W021,LGA02,7.861407,10.530841,10.0,Yezata,Gwarin,150.0,819.1255600435394,26,1,T21,2026-03-11 11:10:00,2026-03-11 11:35:00,False,True,Accessible,False,9,10.0,1.0,T21,True,5,True,False,Visited (track-confirmed),0.9,0,-0.2521623476541578,0.3,False,Not significant
S01848,Wariyi,Village,W029,LGA04,7.917846,11.055759,51.0,Wangoni,Ilela,150.0,761.002092696706,8,1,T29,2026-03-09 13:17:00,2026-03-13 17:52:00,False,True,Accessible,False,40,51.0,1.0,T29,True,5,True,False,Visited (track-confirmed),0.7843137254901961,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01735,Bikowo,Village,W026,LGA03,7.776751,11.441405,116.0,Kungomi,Katsuma,150.0,2022.315296521864,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.315,False,Not significant
S01686,Ibmayi,Settlement,W025,LGA04,7.829223,11.022236,25.0,Okriba,Ilela,150.0,899.9071630608672,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.315,False,Not significant
S00784,Hababa,Hamlet,W008,LGA01,7.220192,10.912078,29.0,Umyosa,Idi-Oro,150.0,547.4954947503792,0,0,,,,False,False,Accessible,False,24,29.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.8275862068965517,0,0.7093283968014948,0.317,False,Not significant
S02333,Irzata,Village,W037,LGA03,8.185887,11.505552,87.0,Longoma,Katsuma,150.0,1023.9475313133019,35,1,T05,2026-03-11 09:26:00,2026-03-11 10:00:00,False,True,Accessible,False,55,87.0,1.0,T05,True,5,True,False,Visited (track-confirmed),0.632183908045977,0,-0.2521623476541578,0.301,False,Not significant
S02483,Eklami-Gabas,Village,W040,LGA04,8.295173,11.190005,134.0,Gujiri,Ilela,150.0,632.2446319886247,0,0,,,,False,False,Accessible,False,99,134.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.7388059701492538,0,-0.2521623476541578,0.301,False,Not significant
S00415,Yedeja-Arewa,Urban block,W006,LGA01,7.264991,11.22375,432.0,Okradu,Idi-Oro,55.84788179962985,139.61970449907463,0,0,,,,False,False,Accessible,False,253,432.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.5856481481481481,0,-0.2521623476541578,0.301,False,Not significant
S01452,Mamadu,Hamlet,W020,LGA01,7.642605,11.085844,34.0,Famade,Idi-Oro,150.0,729.0905475340193,0,0,,,,False,False,Accessible,False,23,34.0,1.0,T20,True,5,True,False,Tally-only (no GPS confirmation),0.6764705882352942,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01293,Zawama,Village,W017,LGA03,7.531458,11.396017,15.0,Bazasa,Katsuma,75.82200889605517,189.5550222401379,33,1,T17,2026-03-11 09:11:00,2026-03-11 14:25:00,False,True,Accessible,False,15,15.0,1.0,T17,True,5,True,False,Visited (track-confirmed),1.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00101,Suludu-Arewa,Urban block,W001,LGA01,7.163585,11.015249,495.0,Ekngoyi,Idi-Oro,150.0,1274.5526633725783,0,0,,,,False,False,Accessible,False,472,495.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.9535353535353536,0,-0.2521623476541578,0.301,False,Not significant
S00424,Gubemi,Urban block,W006,LGA01,7.169288,11.305135,78.0,Okradu,Idi-Oro,150.0,452.3316411741881,0,0,,,,False,False,Accessible,False,65,78.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.8333333333333334,0,0.7093283968014948,0.317,False,Not significant
S02497,Watsiko,Village,W040,LGA04,8.301438,11.212452,49.0,Gujiri,Ilela,150.0,426.02711754226027,0,0,,,,False,False,Accessible,False,32,49.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.6530612244897959,0,-0.2521623476541578,0.301,False,Not significant
S01388,Yetsita,Hamlet,W019,LGA04,7.603484,11.00357,22.0,Umzaba-Kofar,Ilela,92.59507895440933,231.4876973860233,1,1,T05,2026-03-13 15:51:00,2026-03-13 15:51:00,False,True,Accessible,False,23,22.0,1.0,T19,True,5,True,False,Visited (track-confirmed),1.0454545454545454,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00419,Dangowa,Village,W006,LGA01,7.195485,11.345582,80.0,Okradu,Idi-Oro,58.45600419046329,146.1400104761582,33,1,T06,2026-03-11 07:24:00,2026-03-11 07:57:00,True,True,Accessible,False,46,80.0,1.0,T06,True,5,True,False,Visited (track-confirmed),0.575,0,0.7093283968014948,0.317,False,Not significant
S01172,Fanasa,Settlement,W015,LGA01,7.650583,11.254022,210.0,Baluru,Idi-Oro,150.0,1266.873960176325,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.302,False,Not significant
S01633,Hangona,Hamlet,W023,LGA03,7.927523,11.168819,11.0,Suwade,Katsuma,150.0,1059.1801364867074,27,1,T23,2026-03-10 15:45:00,2026-03-10 16:11:00,False,True,Accessible,False,7,11.0,1.0,T23,True,5,True,False,Visited (track-confirmed),0.6363636363636364,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02189,Famaba,Hamlet,W034,LGA03,8.265982,11.193125,26.0,Dodeta,Katsuma,147.08874786805458,367.72186967013647,0,0,,,,False,False,Accessible,False,23,26.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.8846153846153846,0,-0.2521623476541578,0.302,False,Not significant
S02269,Dasayi,Urban block,W035,LGA04,8.217203,11.069291,176.0,Dazata,Ilela,150.0,751.9545716680119,0,0,,,,False,False,Accessible,False,183,176.0,1.0,T03,True,5,True,True,Tally-only (no GPS confirmation),1.0397727272727273,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00212,Sanana,Village,W002,LGA01,7.109858,10.794536,79.0,Ekduru,Idi-Oro,150.0,1025.6202413426622,0,0,,,,False,False,Accessible,False,83,79.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),1.0506329113924051,0,-0.2521623476541578,0.302,False,Not significant
S02457,Takoma,Village,W039,LGA04,8.222973,10.904753,43.0,Nungoni-Arewa,Ilela,150.0,2262.332538596793,0,0,,,,False,False,Accessible,False,25,43.0,1.0,T07,True,5,True,True,Tally-only (no GPS confirmation),0.5813953488372093,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00033,Irlatu-Gabas,Settlement,W001,LGA01,7.15132,11.049376,31.0,Ekngoyi,Idi-Oro,150.0,389.04443087819163,32,1,T01,2026-03-09 07:11:00,2026-03-09 07:42:00,False,True,Accessible,False,23,31.0,1.0,T01,True,5,True,False,Visited (track-confirmed),0.7419354838709677,0,0.7093283968014948,0.313,False,Not significant
S01048,Sabeni,Hamlet,W014,LGA01,7.367405,11.460893,13.0,Bishama,Idi-Oro,150.0,565.6798741185227,6,1,T14,2026-03-11 07:34:00,2026-03-13 17:32:00,False,True,Accessible,False,14,13.0,1.0,T14,True,5,True,False,Visited (track-confirmed),1.0769230769230769,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02177,Ekraru,Village,W034,LGA03,8.268386,11.190796,61.0,Dodeta,Katsuma,147.08874786805458,367.72186967013647,0,0,,,,False,False,Accessible,False,51,61.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.8360655737704918,0,-0.2521623476541578,0.302,False,Not significant
S00152,Ibngona-Arewa,Hamlet,W002,LGA01,7.022653,10.87906,69.0,Ekduru,Idi-Oro,129.60025491319783,324.00063728299455,35,1,T02,2026-03-11 07:34:00,2026-03-11 08:08:00,False,True,Accessible,False,67,69.0,1.0,T02,True,5,True,False,Visited (track-confirmed),0.9710144927536232,0,0.7093283968014948,0.313,False,Not significant
S00207,Rizani,Village,W002,LGA01,7.111973,10.736919,77.0,Ekduru,Idi-Oro,150.0,446.5128868635523,0,0,,,,False,False,Accessible,False,70,77.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.9090909090909091,0,-0.2521623476541578,0.302,False,Not significant
S00609,Kabani,Settlement,W007,LGA01,7.356459,11.240959,134.0,Bayoyi,Idi-Oro,150.0,439.80850609547684,5,1,T07,2026-03-09 12:25:00,2026-03-09 12:29:00,False,True,Accessible,False,116,134.0,1.0,T07,True,5,True,False,Visited (track-confirmed),0.8656716417910447,0,-0.2521623476541578,0.302,False,Not significant
S00746,Daluru-Arewa,Hamlet,W008,LGA01,7.224977,10.910618,29.0,Umyosa,Idi-Oro,150.0,547.4954947503792,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.313,False,Not significant
S01768,Rinana,Village,W027,LGA03,7.891669,11.378252,94.0,Daberi,Katsuma,150.0,3213.326238678679,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.313,False,Not significant
